customer_id,age,gender,monthly_income_usd,debt_to_income_ratio,credit_score,has_loan,loan_amount,savings_usd,city,signup_date,last_transaction_date,review_text,risk_flag
13672,27,,15380,12.67,591,,45498,25838,NY,03-10-2021,01-07-2023,Great service,
19491,12,F,4346,126.13,854,1,37106,80039,,15-02-2022,01-06-2023,Great service,
17257,98,female,11632,28.93,739,0,30511,72162,new york ,,32-13-2022, late delivery ,high
14711,26,,10202,48.85,685,yes,17208,93280,Los Angeles,15-01-2022,32-13-2022, late delivery ,high
15643,90,male,8648,92.47,536,no,14013,11514,Los Angeles,15-02-2022,32-13-2022,,
10159,71,Unknown,675,78.62,334,,9305,69229,NY,invalid_date,NA,OK,Low
19923,74,male,13533,0,756,1,43122,17211,Los Angeles,invalid_date,01-07-2023,Very bad experience,
15938,27,female,15848,129.16,737,Yes,4270,3007,NY,,NA, late delivery ,high
19924,28,M,8180,60.74,666,yes,25064,27445,New York,03-10-2021,01-07-2023, late delivery ,
10580,45,,12951,107.7,544,Yes,25657,57306,NY,invalid_date,01-07-2023,Great service,High
18411,57,F,3424,78.62,814,FALSE,30207,63844,Los Angeles,03-10-2021,01-06-2023,OK,high
17586,72,F,1306,73.01,490,,34409,97418,New York,15-02-2022,NA,,Medium
14474,41,M,15043,99.61,394,no,31449,52849,,03-10-2021,01-06-2023,OK,LOW
19941,60,,17886,149.94,310,1,48962,87988,los angeles,invalid_date,01-06-2023,,Low
17073,7,Unknown,16343,116.41,772,FALSE,36983,408,New York,,01-07-2023,Very bad experience,Low
19662,46,female,4074,120.59,452,Yes,41765,48525,new york ,invalid_date,,Great service,High
15059,87,Unknown,17784,126.82,298,yes,23700,23320,new york ,15-01-2022,01-07-2023,Great service,High
14328,46,male,4916,39.4,559,yes,4686,81465,los angeles,03-10-2021,01-06-2023,,High
11394,37,F,5981,17.84,677,no,47665,90984,Los Angeles,,01-06-2023,Great service,
10921,,female,16776,74.27,618,1,49677,40788,,,32-13-2022,,high
12773,92,F,17531,57.44,598,TRUE,13453,53088,Los Angeles,15-02-2022,01-06-2023,Very bad experience,High
14462,55,,7303,51.03,360,no,8650,24345,los angeles,15-01-2022,01-06-2023,Very bad experience,high
14576,75,M,11542,120.59,277,0,34476,65367,Los Angeles,15-01-2022,01-07-2023,Great service,Medium
13434,-3,,7973,61.11,330,1,45875,95431,New York,03-10-2021,01-07-2023,OK,
16733,88,,13218,135.02,793,TRUE,42676,2538,NY,invalid_date,01-07-2023,OK,high
19310,62,female,8335,74.27,852,Yes,12717,16390,,15-02-2022,01-07-2023,Great service,Low
11865,89,female,18190,31.32,512,1,18840,34776,Los Angeles,15-01-2022,,Very bad experience,High
10724,53,Unknown,18769,3.22,697,TRUE,18351,6099,New York,03-10-2021,32-13-2022,,LOW
10711,48,Female,937,12.96,623,TRUE,48579,20047,Los Angeles,03-10-2021,32-13-2022,,Medium
17710,63,M,12312,145.64,294,,26751,13492,los angeles,03-10-2021,01-07-2023,Great service,High
15080,-4,M,12934,24.75,411,No,46929,23264,los angeles,03-10-2021,01-06-2023,Very bad experience,High
10390,62,,14770,73.63,823,,28735,31662,Los Angeles,15-01-2022,32-13-2022,,High
19262,38,Male,17320,136.41,776,no,15562,76680,New York,,01-06-2023,,Medium
14487,32,,10673,136.41,367,TRUE,26533,18739,new york ,15-02-2022,,,
18116,54,,12889,112.21,597,1,6330,1492,new york ,03-10-2021,NA,,High
16747,21,Male,3703,50.45,717,,34097,26281,Los Angeles,03-10-2021,NA,OK,
16066,85,,12214,55.7,444,yes,16058,93975,Los Angeles,,32-13-2022, late delivery ,Low
14494,9,Female,4970,55.4,759,,2946,36508,,03-10-2021,01-07-2023,,Medium
13572,33,F,3646,49.28,623,0,49209,33727,,15-01-2022,NA, late delivery ,LOW
17769,32,,10784,58.3,553,1,37972,73409,New York,,32-13-2022, late delivery ,high
12311,48,Male,5007,144.31,394,FALSE,32649,89326,NY,03-10-2021,01-07-2023, late delivery ,Medium
16773,57,Female,987,126.13,316,yes,13533,80303,new york ,15-01-2022,NA,Great service,Low
16905,52,male,15159,60.8,329,0,29535,92787,Los Angeles,15-01-2022,01-07-2023,,Medium
13642,56,Male,9637,17.84,258,1,21171,36515,,15-02-2022,01-07-2023,,Low
16338,72,Female,666,126.41,623,yes,30167,46037,,invalid_date,01-06-2023,,high
12609,12,M,7880,41.34,759,Yes,13899,60018,Los Angeles,,01-06-2023,Great service,LOW
19622,23,,3084,138.19,268,FALSE,49001,31327,los angeles,15-02-2022,32-13-2022, late delivery ,high
16240,65,Male,7456,5.11,458,0,6462,31011,los angeles,15-02-2022,,Great service,high
17806,51,F,6710,88.65,677,FALSE,3115,55493,NY,,01-07-2023, late delivery ,Medium
10757,96,Female,2033,55.71,362,no,17292,14521,Los Angeles,03-10-2021,01-07-2023,,high
15086,18,Female,11336,9.17,810,Yes,28943,6592,,,01-06-2023, late delivery ,High
16220,32,M,8682,98.36,647,Yes,33603,13276,los angeles,,,Great service,Low
19931,0,male,9452,110.95,586,no,46179,61324,,03-10-2021,,,Medium
15602,14,Female,3333,57.91,314,FALSE,38181,80105,new york ,invalid_date,NA,Very bad experience,high
19326,36,Unknown,18217,89.49,396,1,20733,14244,,15-01-2022,32-13-2022,OK,
16121,94,Unknown,4356,141.53,404,1,49003,35575,NY,03-10-2021,01-06-2023,Very bad experience,LOW
18956,68,Male,10816,9.17,342,FALSE,18647,43966,LA,03-10-2021,01-06-2023,,Low
12725,16,M,2931,20.18,533,No,27706,9040,,15-01-2022,,OK,high
13368,27,Female,17454,9.17,577,0,47981,91887,Los Angeles,invalid_date,32-13-2022,,high
13497,81,M,12574,146.62,420,0,29149,73540,LA,15-02-2022,NA,,LOW
18174,40,F,8872,73.52,749,,17435,34692,los angeles,03-10-2021,01-06-2023,,Low
19864,48,Unknown,16774,116.48,756,1,33754,2276,,03-10-2021,32-13-2022,,High
15642,99,Female,5439,90.06,489,No,46605,90420,NY,invalid_date,01-07-2023,OK,Medium
18774,36,Unknown,12428,0,749,no,22776,41332,NY,,01-07-2023, late delivery ,High
14766,45,F,11105,96.28,341,0,8477,17699,,,,,Medium
14633,62,Male,12202,45.87,690,0,46386,82986,,15-01-2022,01-07-2023,,Medium
11821,79,Male,10410,128.98,270,FALSE,4497,95694,new york ,15-01-2022,, late delivery ,Medium
11185,50,Female,19264,142.78,634,,44645,14817,LA,invalid_date,01-07-2023,,
11637,71,Unknown,7989,138.19,291,1,25684,10099,los angeles,15-02-2022,01-07-2023,OK,High
17236,36,Female,12452,38.38,331,FALSE,33129,12558,,15-02-2022,01-06-2023,,high
18380,7,Unknown,1633,22.11,828,no,12325,34579,los angeles,15-01-2022,01-07-2023, late delivery ,
11746,48,F,853,22.68,678,,41057,17074,los angeles,15-02-2022,01-07-2023,Great service,High
15797,6,Female,661,35.88,391,No,10085,88217,los angeles,15-02-2022,01-06-2023,Very bad experience,high
18089,82,,12403,67.41,595,Yes,14033,21409,new york ,15-01-2022,01-06-2023, late delivery ,High
12620,29,Male,11144,21.76,804,,20884,68258,los angeles,invalid_date,32-13-2022,,high
17597,77,Unknown,19388,116.48,539,1,46792,49582,los angeles,invalid_date,NA,Very bad experience,Low
18002,3,Male,1286,45.87,713,1,11790,70203,,invalid_date,32-13-2022,,Low
16107,7,F,1661,89.49,715,FALSE,7907,11904,,invalid_date,NA,,
19376,16,Unknown,14869,58.3,486,0,40304,11002,Los Angeles,,32-13-2022,,Medium
12793,34,F,18113,49.04,297,No,36555,95239,new york ,invalid_date,01-07-2023,Very bad experience,Low
12500,30,Female,2529,36.31,483,yes,6509,69037,New York,15-02-2022,NA,,Low
18361,86,,18355,5.11,729,Yes,44803,7614,Los Angeles,,01-07-2023,OK,LOW
14925,35,,11003,120.57,367,no,26183,58907,NY,15-01-2022,NA, late delivery ,
11080,1,male,5717,55.7,708,yes,27823,74153,NY,03-10-2021,,,Low
19455,88,Male,14170,123.89,833,1,3128,87978,los angeles,03-10-2021,01-06-2023,Great service,high
14864,89,,8090,17.84,699,1,12319,42878,LA,,32-13-2022,Great service,LOW
14453,49,Unknown,3284,28.28,766,Yes,28530,75543,,15-02-2022,,,Medium
12248,69,male,12279,108.23,634,no,19033,56457,LA,03-10-2021,01-06-2023,,High
11325,88,female,7768,58.3,281,no,35792,62201,NY,invalid_date,,,LOW
13873,73,female,17470,118.79,491,Yes,22057,61596,,15-01-2022,01-07-2023,,Low
11688,7,Unknown,13694,74.27,868,FALSE,45821,19254,los angeles,15-02-2022,,OK,High
12985,93,male,17473,124.45,341,no,34874,72231,new york ,,01-07-2023,Very bad experience,Low
12076,93,,7834,48.85,569,No,49779,78363,LA,15-02-2022,NA,Great service,
19721,14,,2933,52.72,519,,4990,30799,new york ,invalid_date,NA,,Low
11461,,female,15189,5.19,569,no,44438,69421,,15-02-2022,32-13-2022, late delivery ,high
19594,52,male,18942,17.54,749,0,41451,50901,,03-10-2021,01-06-2023,Very bad experience,Low
10072,17,Unknown,19755,36.31,553,TRUE,6848,28391,,invalid_date,,Very bad experience,Low
16030,47,Female,17120,99.61,359,TRUE,12193,53744,new york ,,01-07-2023,,High
14611,31,M,12070,139.22,509,yes,35596,25208,LA,15-01-2022,01-07-2023,OK,Low
12796,14,Unknown,15045,107.94,749,TRUE,15208,729,,invalid_date,32-13-2022,OK,
17717,13,Unknown,17875,108.23,789,1,14291,12033,,03-10-2021,01-06-2023, late delivery ,
14516,NA,Male,7478,89.49,637,Yes,6802,68407,,03-10-2021,01-06-2023,Great service,Low
12493,12,Unknown,1451,81.91,804,,11035,97464,LA,15-01-2022,01-07-2023,Very bad experience,High
14231,62,female,6757,144.26,834,Yes,24293,84429,Los Angeles,invalid_date,01-07-2023,,Medium
13576,55,Unknown,12441,61.11,657,FALSE,23795,28646,los angeles,15-01-2022,01-06-2023,Very bad experience,Medium
18100,66,,17931,117.4,356,yes,1671,19592,,15-02-2022,NA,Very bad experience,high
15728,40,Unknown,19691,52.72,867,Yes,28535,62655,LA,15-02-2022,01-07-2023,OK,Low
10032,88,male,17803,34.24,751,1,9114,2339,new york ,,NA,,high
14373,42,Female,3098,73.52,675,1,47471,21917,New York,invalid_date,32-13-2022,,Low
13598,14,F,7798,29.56,429,1,39786,79475,,15-01-2022,01-07-2023,OK,Low
12392,66,,12631,4.91,740,no,22297,93373,Los Angeles,,01-06-2023,,
16705,63,female,8793,116.41,770,0,25668,42755,,15-02-2022,32-13-2022,Great service,
16790,99,male,19170,87.69,417,No,18316,72142,NY,15-01-2022,01-06-2023,OK,High
12677,28,Female,12674,14.08,257,TRUE,13738,82138,,03-10-2021,,Great service,High
11401,98,,15692,58.04,877,yes,2153,42407,LA,15-02-2022,01-06-2023,Very bad experience,Low
10817,1,Female,3530,77.14,752,Yes,25856,47902,los angeles,invalid_date,NA,,high
16203,44,,14183,128.98,760,TRUE,30977,56316,Los Angeles,invalid_date,NA,,LOW
19852,47,Female,5180,92.47,608,0,27933,93126,new york ,15-02-2022,,,Low
14562,80,,18524,116.41,301,no,22105,97304,New York,03-10-2021,NA,Great service,high
14723,67,M,1705,60.8,456,No,13587,86600,NY,,01-06-2023,,
12438,5,Female,4471,51.03,549,Yes,5140,39251,New York,15-02-2022,32-13-2022,,High
16828,70,,7241,29.56,728,FALSE,37846,26338,New York,15-01-2022,, late delivery ,high
11210,2,female,6315,134.46,300,No,24849,93577,,15-01-2022,01-07-2023,OK,high
16641,26,M,14426,116.41,602,no,27237,16696,New York,03-10-2021,NA,Very bad experience,High
10599,57,M,9232,149.94,287,1,15553,74739,,15-02-2022,,OK,High
15480,49,Female,4517,4.91,892,no,37744,92706,LA,,, late delivery ,high
11846,53,male,2416,47.28,747,,44093,38261,LA,,NA,Great service,LOW
16592,57,Unknown,4146,136.41,353,1,11096,46104,los angeles,invalid_date,01-06-2023, late delivery ,High
17861,11,Unknown,10367,28.93,866,no,44549,33936,los angeles,15-02-2022,NA,Very bad experience,High
11887,20,,7841,51.21,295,Yes,11162,97848,NY,invalid_date,NA,,high
10679,45,,4305,149.94,423,no,12343,8555,,,,,Medium
13252,27,M,3034,12.96,765,1,2016,48548,new york ,invalid_date,01-06-2023,,High
11835,20,female,3857,107.94,708,No,5219,81682,New York,15-01-2022,, late delivery ,Medium
12177,16,,13984,23.47,577,TRUE,15231,70876,LA,15-02-2022,32-13-2022, late delivery ,Medium
18142,61,,11656,65.06,531,,6467,80421,LA,,NA,,High
10148,89,male,9827,147.09,607,0,14062,85339,New York,,, late delivery ,high
11495,72,Male,16012,61.11,709,TRUE,7653,54075,New York,invalid_date,01-06-2023, late delivery ,Low
11744,76,female,10016,39.6,400,no,27948,56701,NY,,01-07-2023,Very bad experience,High
11646,92,Male,13072,149.94,447,0,40396,29560,LA,invalid_date,01-06-2023,Great service,Low
12995,98,Unknown,2682,80.78,433,No,1480,71206,Los Angeles,,NA, late delivery ,LOW
16643,57,,8976,73.63,801,no,39814,73842,LA,invalid_date,,Very bad experience,Low
19864,11,F,14438,92.47,895,1,20767,45773,,15-02-2022,01-07-2023, late delivery ,LOW
17378,35,M,3324,14.69,384,FALSE,26581,16315,,15-01-2022,01-07-2023,,LOW
18849,70,Male,8388,13.23,389,Yes,39587,94093,New York,15-01-2022,01-06-2023,Very bad experience,Medium
13667,33,male,10533,38.9,371,0,6201,26254,los angeles,03-10-2021,01-06-2023,OK,
19245,27,male,10760,35.88,339,no,43619,2190,New York,15-02-2022,,OK,
10576,26,male,9480,13.25,413,,15156,10613,LA,,01-06-2023,,High
14779,15,female,5921,67.89,690,no,36054,92464,LA,15-01-2022,32-13-2022,Very bad experience,Medium
18187,47,male,12932,116.27,276,Yes,42781,76333,Los Angeles,invalid_date,,,high
12972,58,,13702,24.75,427,TRUE,48870,71376,NY,15-01-2022,NA,Great service,Low
17756,72,F,13132,NA,289,0,45393,32427,New York,15-01-2022,,OK,Low
13948,60,Unknown,2537,119.92,594,No,47709,38254,,,32-13-2022,Great service,high
16544,43,M,15188,66.96,556,TRUE,11447,35390,,03-10-2021,32-13-2022,,
12045,65,Unknown,6160,57.44,524,no,12862,64303,,15-02-2022,01-06-2023, late delivery ,
11627,73,Female,11212,49.2,522,,37822,26891,New York,15-02-2022,01-07-2023, late delivery ,High
11488,25,,17576,147.46,316,yes,22196,17227,,03-10-2021,,OK,Medium
19127,86,,9635,23.05,850,0,6418,82705,los angeles,,NA,,High
13563,35,female,9553,24.75,720,0,28505,64580,,15-02-2022,01-06-2023,Great service,High
19906,66,M,3578,12.96,658,TRUE,15692,46037,,,NA,Great service,LOW
11802,65,F,17649,22.11,577,1,16677,65668,new york ,15-02-2022,32-13-2022,,high
19612,30,M,8940,55.4,757,yes,43362,55778,los angeles,03-10-2021,01-06-2023,,Low
13591,68,F,10876,105.7,708,,29010,18576,,15-01-2022,01-07-2023,Very bad experience,Medium
13520,33,Unknown,17444,139.22,320,yes,14604,37111,NY,03-10-2021,01-06-2023,OK,LOW
15896,88,F,8788,119.22,873,TRUE,28667,2277,New York,invalid_date,NA,Very bad experience,High
17643,98,Female,8920,31.32,435,,2378,28848,new york ,03-10-2021,32-13-2022,,High
17041,35,Unknown,7333,116.48,785,1,11690,8158,new york ,invalid_date,,Great service,high
13311,35,male,17048,145.64,786,yes,10397,75570,New York,15-01-2022,01-07-2023,,Low
12305,-1,female,4244,45.76,355,TRUE,11357,32854,NY,15-01-2022,,Great service,Medium
17875,79,F,17154,79.06,507,yes,13469,37923,LA,invalid_date,NA,Very bad experience,Medium
11967,0,F,14388,4.91,607,FALSE,46892,11220,LA,03-10-2021,NA,Great service,High
18009,56,female,13095,73.92,792,no,2844,12358,New York,03-10-2021,NA, late delivery ,High
15462,10,female,16917,67.89,355,FALSE,8162,70621,new york ,15-02-2022,32-13-2022, late delivery ,Medium
16897,74,,14525,51.03,794,FALSE,38681,36924,LA,15-01-2022,01-07-2023,Very bad experience,LOW
13458,82,female,3332,129.16,342,Yes,48206,26854,Los Angeles,03-10-2021,NA,OK,Low
18585,13,F,2599,4.91,726,FALSE,17073,26035,,03-10-2021,NA,,
14778,77,Male,19427,135.02,463,no,5385,66126,NY,03-10-2021,,OK,Medium
13730,31,Male,13407,14.08,628,TRUE,3425,11262,new york ,03-10-2021,NA,OK,High
14365,58,Male,3375,126.82,567,Yes,26347,60378,,15-02-2022,NA,OK,High
17547,53,Female,13356,28.28,284,0,10987,81734,,03-10-2021,,Very bad experience,Medium
10027,91,M,16677,103.68,796,yes,28765,50413,LA,invalid_date,,,
13491,63,female,8618,54.63,290,no,28009,45573,LA,,01-07-2023,Very bad experience,Low
16423,67,Unknown,2759,52.47,464,yes,45706,8433,,15-01-2022,32-13-2022, late delivery ,Low
15301,79,F,17448,128.21,753,0,18090,11673,new york ,,32-13-2022,Great service,
16160,1,M,8294,124.58,648,no,13964,79261,new york ,03-10-2021,NA,,Medium
11173,36,male,11758,23.05,763,1,12024,30026,New York,15-02-2022,01-07-2023,Very bad experience,
10338,19,male,14558,118.79,858,No,30192,68505,los angeles,15-01-2022,, late delivery ,LOW
19260,50,M,1291,118.5,695,1,3544,14737,Los Angeles,15-02-2022,,,
10841,41,M,17213,25.64,654,1,49653,63988,new york ,15-02-2022,, late delivery ,Medium
10293,79,M,5720,123.89,278,no,4236,80994,NY,15-02-2022,,Great service,Low
19514,NA,,4462,97.16,558,No,18932,14500,,15-02-2022,NA,,Low
16558,71,M,878,51.03,585,no,13122,43870,NY,03-10-2021,,OK,high
11647,44,F,12481,88.93,400,No,32154,25864,New York,,32-13-2022,,Low
14898,79,,10982,25.64,780,no,16413,11396,new york ,invalid_date,01-06-2023, late delivery ,High
14526,68,,9212,77.14,632,,27366,28383,Los Angeles,03-10-2021,01-06-2023,,Low
15614,82,F,10962,146.62,824,0,19109,84158,,15-01-2022,32-13-2022,OK,Low
13801,85,female,3403,88.93,836,FALSE,31367,47441,,invalid_date,01-07-2023,OK,Medium
18280,27,female,9816,49.2,516,Yes,40065,90048,LA,15-01-2022,32-13-2022,,LOW
17376,20,,1533,120.17,754,no,19518,25583,new york ,invalid_date,,,High
10899,94,Unknown,7222,41.34,727,yes,45581,24653,los angeles,invalid_date,01-06-2023,Great service,Medium
13477,11,female,15713,86.12,290,0,44920,92226,Los Angeles,03-10-2021,,OK,Low
11744,15,F,6517,105.7,425,No,45576,32403,NY,15-02-2022,32-13-2022,,high
16096,-4,female,11277,13.25,876,no,44476,8749,New York,15-01-2022,32-13-2022,Great service,high
12253,73,,10853,110.95,786,No,33275,65130,new york ,15-02-2022,32-13-2022,Great service,LOW
11633,38,F,13608,36.31,426,FALSE,49710,13340,los angeles,15-02-2022,32-13-2022,Great service,High
17001,60,M,15090,5.42,517,1,8715,97780,los angeles,15-01-2022,32-13-2022,,High
17020,65,M,4024,119.22,801,yes,3921,91453,los angeles,invalid_date,01-07-2023,OK,Medium
19053,30,Female,18522,71.69,529,yes,31692,19710,,15-02-2022,,Great service,Medium
18149,40,female,17538,131.37,282,No,18421,82646,LA,15-02-2022,01-06-2023,Great service,high
14701,44,,12095,22.68,381,no,38908,99335,LA,,01-07-2023,,High
16735,,male,15674,45.87,887,,6192,32799,new york ,03-10-2021,01-07-2023,,Medium
11013,90,male,17413,135.02,735,yes,20814,60559,Los Angeles,,32-13-2022,Very bad experience,High
13299,61,Male,10477,73.52,460,TRUE,14012,84878,,invalid_date,01-07-2023, late delivery ,Medium
11506,-3,,7322,49.2,584,FALSE,8036,98144,New York,invalid_date,,Great service,
14803,27,Male,1577,65.06,714,yes,49128,64443,LA,,01-07-2023,,Medium
10977,39,F,14892,7.67,470,1,17055,14344,,invalid_date,01-07-2023,Very bad experience,LOW
11817,19,male,8896,33.8,251,No,1298,46258,Los Angeles,,,Great service,High
14901,31,,15800,4.91,362,FALSE,10906,29456,NY,15-02-2022,32-13-2022,Great service,Low
19140,30,Female,14577,65.48,594,1,17035,84008,NY,invalid_date,NA,Very bad experience,
16798,29,female,12006,129.16,857,TRUE,7272,91912,Los Angeles,03-10-2021,32-13-2022,,Low
10473,13,male,14730,106.11,268,1,44348,6537,Los Angeles,invalid_date,,Very bad experience,Medium
10567,39,female,11020,73.01,778,no,7972,16533,NY,,01-07-2023, late delivery ,High
17966,77,Unknown,12353,95.59,857,TRUE,25731,8712,NY,03-10-2021,32-13-2022,OK,High
12258,91,female,18127,116.41,778,TRUE,39261,69578,los angeles,15-01-2022,01-06-2023, late delivery ,
18120,12,Male,15302,116.27,766,yes,42829,95163,New York,invalid_date,NA,OK,
14310,21,,8065,66.96,296,,1185,83300,Los Angeles,15-01-2022,01-07-2023,Great service,high
11982,88,male,5351,124.32,265,yes,34506,32601,New York,15-02-2022,NA,Great service,LOW
11096,25,Female,5857,51.03,412,,32486,32371,,,01-06-2023,,Medium
16610,33,F,14824,67.85,710,,17295,14291,los angeles,15-01-2022,32-13-2022,Very bad experience,Low
13570,61,Male,3330,144.31,421,Yes,13702,79739,Los Angeles,invalid_date,,,Medium
16497,16,,3123,12.67,843,,11766,44239,LA,invalid_date,NA, late delivery ,Low
13646,46,,19848,58.14,896,yes,40908,88317,los angeles,,01-06-2023,Very bad experience,High
12419,4,,19047,4.91,348,1,15678,75635,,,32-13-2022,,high
14279,2,,8013,87.69,311,0,25283,11221,New York,,01-07-2023,Very bad experience,LOW
10673,28,Female,10152,145.85,663,No,3582,7793,new york ,,32-13-2022,Great service,
12802,,,10583,5.19,360,no,41505,39425,los angeles,,32-13-2022,,Medium
17312,47,Female,18779,81.47,847,0,36409,35128,New York,,,,
12369,12,female,6096,113.59,715,yes,45392,87607,los angeles,15-01-2022,,,Low
14530,6,F,16710,119.92,715,Yes,26078,43205,,03-10-2021,NA,Great service,Low
11066,58,Unknown,3541,65.06,250,FALSE,6767,11675,,15-02-2022,01-06-2023,,high
15432,51,M,11177,9.17,290,FALSE,44977,23011,,15-02-2022,,Great service,
18073,90,male,6577,49.36,775,No,17811,51187,LA,15-01-2022,,,High
10687,-4,female,13996,3.22,336,TRUE,12379,40089,Los Angeles,invalid_date,01-06-2023,OK,LOW
10068,11,M,4431,97.12,268,FALSE,41207,75862,,15-02-2022,01-06-2023,,Low
16774,46,M,13623,119.92,616,TRUE,37657,85776,,invalid_date,32-13-2022,,Medium
10419,70,Unknown,12245,35.88,807,yes,45304,51997,,15-02-2022,01-07-2023,Great service,LOW
16891,65,F,8308,78.62,774,No,32258,88708,LA,15-01-2022,NA,Very bad experience,high
15593,73,M,11479,146.62,511,0,21597,7452,new york ,invalid_date,,,Low
16104,-4,Unknown,7683,83.12,317,TRUE,39183,28900,Los Angeles,03-10-2021,01-06-2023,,high
13892,21,F,16723,23.47,505,TRUE,35325,21044,LA,,32-13-2022,OK,Low
10439,20,Male,2296,144.26,364,TRUE,26970,83041,,15-02-2022,01-06-2023, late delivery ,LOW
19478,19,female,3052,17.84,825,,19696,84900,,03-10-2021,32-13-2022, late delivery ,Medium
11208,6,Female,19160,19.35,805,Yes,9181,26162,Los Angeles,invalid_date,,Very bad experience,LOW
19270,11,M,10707,38.9,436,yes,8465,68813,NY,15-02-2022,01-06-2023,,high
12563,59,M,11792,4.44,604,0,41286,95456,,,01-06-2023,OK,High
17466,89,,13110,51.21,849,no,21476,63214,New York,03-10-2021,32-13-2022,,high
11253,34,M,12189,146.62,425,Yes,14755,76825,Los Angeles,,NA,,Low
13209,-1,male,16519,24.75,596,FALSE,6027,45979,LA,15-01-2022,NA,Very bad experience,Low
13549,86,female,14760,54.5,618,Yes,31809,48895,Los Angeles,15-01-2022,01-07-2023,,Medium
10614,22,M,7836,86.15,606,,7591,35362,los angeles,15-02-2022,01-06-2023,,Medium
13078,66,M,18750,123.35,370,FALSE,33393,56625,LA,03-10-2021,01-07-2023,Very bad experience,Medium
13490,46,,18157,12.67,294,0,44641,68306,Los Angeles,15-02-2022,32-13-2022,,Medium
13543,8,,13273,54.5,546,0,3449,34895,,invalid_date,01-07-2023,Very bad experience,LOW
18102,0,male,11916,46.77,837,yes,10542,56067,NY,,01-07-2023,,LOW
11900,12,Male,1796,97.16,278,yes,34141,77762,Los Angeles,15-01-2022,NA,OK,LOW
15680,31,,13462,67.85,891,FALSE,27404,64417,,03-10-2021,01-06-2023,OK,LOW
16751,68,F,2060,103.68,445,1,45446,53210,New York,invalid_date,01-07-2023,Great service,Low
15862,58,,15925,77.14,633,,25882,23733,los angeles,15-01-2022,01-06-2023,,High
11712,93,Male,6344,86.12,636,No,30681,90077,Los Angeles,,01-07-2023,Very bad experience,High
12329,29,female,4023,77.14,283,yes,27712,24722,,03-10-2021,32-13-2022,,Medium
11194,11,female,16646,14.08,771,no,11765,26413,NY,03-10-2021,32-13-2022,,High
16781,85,M,15071,116.41,873,0,39359,68990,new york ,15-01-2022,,Very bad experience,Low
18162,82,male,12395,12.96,807,no,21598,81934,LA,15-02-2022,NA,Very bad experience,LOW
14906,4,,15440,79.06,455,1,8525,88107,,15-02-2022,32-13-2022, late delivery ,Low
11378,45,Unknown,11261,73.01,463,0,26528,50039,new york ,15-01-2022,,,High
19504,75,,14323,14.69,357,yes,18360,67847,New York,15-02-2022,01-06-2023,OK,Medium
10749,46,M,19883,,616,No,13901,72112,NY,15-01-2022,01-06-2023,OK,Low
15292,58,Male,11259,41.87,538,yes,43231,76600,,15-02-2022,32-13-2022,Great service,
10300,27,male,19880,87.69,589,yes,10333,55728,,15-01-2022,01-06-2023,OK,Medium
14695,91,F,5923,63.54,303,TRUE,28622,82295,,15-02-2022,32-13-2022,Great service,High
14624,11,F,10837,81.3,335,yes,10701,2024,new york ,15-02-2022,01-07-2023,OK,Low
13837,76,male,14267,126.82,361,no,14330,73970,los angeles,15-02-2022,32-13-2022,Very bad experience,
10277,43,,6935,45.86,896,Yes,16153,15304,los angeles,,,,High
13917,NA,Male,841,24.02,250,Yes,9196,94806,LA,,01-06-2023,,LOW
17307,96,Female,10125,17.54,841,1,47252,53930,,invalid_date,NA,Very bad experience,Medium
12161,1,Female,10241,128.98,728,TRUE,10756,56119,NY,03-10-2021,01-07-2023, late delivery ,Medium
11389,84,Male,11682,96.89,308,1,49606,391,,15-01-2022,01-07-2023,Great service,
18882,59,female,4047,24.75,664,No,40358,50098,LA,,NA,,Medium
14732,56,F,5652,106.11,851,,29833,16274,LA,,01-07-2023,Great service,high
13468,69,,6217,118.79,312,Yes,32245,62845,LA,15-02-2022,,,high
16141,4,,12225,117.73,406,,2465,99326,los angeles,15-01-2022,32-13-2022, late delivery ,Medium
15969,25,Female,16124,,702,0,49150,29021,,,01-06-2023,Great service,LOW
13816,19,F,16403,117.73,336,Yes,24216,97702,new york ,15-01-2022,,,
19131,51,Unknown,16537,49.2,268,1,1980,11016,,invalid_date,01-07-2023,,Low
15037,59,F,7131,58.04,507,,15571,47798,New York,15-02-2022,32-13-2022,OK,Medium
15994,37,female,9465,0,883,,49770,96899,,15-01-2022,NA,Very bad experience,high
19938,-3,Male,16389,112.21,745,0,30641,45905,new york ,03-10-2021,NA,Very bad experience,
12451,49,Unknown,1714,110.95,288,No,37996,90892,LA,15-01-2022,01-07-2023,OK,high
10024,42,Unknown,5809,73.01,330,FALSE,8131,95440,,03-10-2021,32-13-2022,,high
15962,59,female,2235,131.37,440,no,3204,71332,los angeles,invalid_date,01-06-2023,Very bad experience,LOW
12556,65,,6101,55.7,738,FALSE,1988,36082,LA,invalid_date,01-06-2023,Very bad experience,High
17632,,M,2073,31.32,667,Yes,9084,78422,New York,03-10-2021,,Very bad experience,Low
10060,54,Male,18163,58.3,789,1,16002,55183,,03-10-2021,32-13-2022,Very bad experience,Medium
17675,8,female,1804,110.84,372,,9681,93324,New York,,01-06-2023, late delivery ,
10122,81,Female,14462,10.28,479,yes,16921,54668,New York,invalid_date,01-06-2023,Great service,
